id,created_at,updated_at,fecha,client_id,vencimiento,nota,subsidiary_id,retefuente,reteica,principal,pronto_pago,fecha_pago,facturable,status,uso,valor_pagado,subtotal,total,iva,fecha_fe,category
4885,2021-07-28 15:33:43.303014,2021-07-28 19:57:36.776004,2021-07-28,752,2021-08-11,,801,1,,1,,,1,1,2,0,153000.0,182070.0,29070.0,2021-07-29,Unidades Residenciales
3684,2021-02-26 19:22:29.495416,2021-08-23 16:13:36.589525,2021-02-27,228,2021-03-24,,221,1,,1,0.0,,1,3,2,0,243000.0,289170.0,46170.0,2021-02-27,Unidades Residenciales
5036,2021-08-09 21:12:06.969807,2021-09-23 21:15:18.256497,2021-08-06,1639,2021-08-17,,1794,1,,1,0.0,,1,3,2,0,108360.0,128948.4,20588.4,2021-08-11,Unidades Residenciales
4863,2021-07-24 18:05:10.433703,2021-08-02 15:19:22.721825,2021-07-24,1051,2021-08-13,,1840,1,,1,0.0,,1,3,2,0,180000.0,214200.0,34200.0,2021-07-29,Hogar
4876,2021-07-27 19:41:35.072324,2021-07-27 21:02:59.961361,2021-07-24,61,2021-08-09,,43,1,,1,,,1,4,2,0,980000.0,1166200.0,186200.0,2021-07-29,Unidades Residenciales
4497,2021-06-16 17:36:35.484091,2021-11-04 15:40:41.396291,2021-06-16,555,2021-06-16,,579,1,,1,0.0,,1,3,2,0,14000.0,16660.0,2660.0,2021-07-29,Otras Industrias
4970,2021-08-02 18:28:54.128437,2021-09-03 21:19:16.854216,2021-08-02,702,2021-08-11,,2527,1,,1,0.0,,1,3,2,0,88200.0,104958.0,16758.0,2021-08-03,Otras Industrias
5066,2021-08-12 00:55:28.209568,2021-08-12 00:56:27.250586,2021-07-22,656,2021-08-06,El robot la duplico y yo la hice para poderla anular ATT: DNB,687,1,,1,,,1,4,2,0,176500.0,210035.0,33535.0,2021-07-27,Unidades Residenciales
4965,2021-07-31 21:33:45.293193,2021-09-11 20:54:04.538373,2021-07-31,360,2021-08-14,,362,1,,1,0.0,,1,3,2,0,391000.0,465290.0,74290.0,2021-08-04,Unidades Residenciales
4782,2021-07-15 16:24:36.479855,2021-07-31 13:25:51.683076,2021-07-15,321,2021-07-29,,319,1,,1,0.0,,1,3,2,0,112100.0,133399.0,21299.0,2021-07-16,Unidades Residenciales
6917,2022-02-17 21:36:37.610653,2022-05-02 16:27:39.820736,2022-02-17,732,2022-02-24,REEMPLAZA FACTURA 1793,773,1,,1,0.0,,1,3,2,0,390000.0,464100.0,74100.0,2022-02-17,Otras Industrias
4880,2021-07-27 22:09:43.833695,2021-08-18 00:31:52.19161,2021-07-27,460,2021-08-17,,476,1,,1,0.0,,1,3,2,0,205000.0,243950.0,38950.0,2021-07-27,Unidades Residenciales
7792,2022-06-06 21:21:32.954774,2022-06-08 17:11:32.012417,2022-06-07,2379,2022-06-07,,2592,1,,0,0.0,,0,3,1,0,45000.0,45000.0,0.0,2022-06-07,Unidades Residenciales
4813,2021-07-17 20:01:20.748147,2021-09-30 19:00:29.302526,2021-08-01,1573,2021-08-14,,1717,1,,1,0.0,,1,3,2,0,105000.0,124950.0,19950.0,2021-08-09,Unidades Residenciales
4868,2021-07-26 16:54:25.325213,2021-08-26 15:30:33.46199,2021-07-26,177,2021-08-10,,165,1,,1,0.0,,1,3,2,0,123250.0,146667.5,23417.5,2021-07-27,Otras Industrias
4789,2021-07-15 22:57:40.150952,2021-08-02 15:14:33.65338,2021-07-16,852,2021-07-30,,913,1,,1,0.0,,1,3,2,0,157500.0,187425.0,29925.0,2021-07-16,Unidades Residenciales
4852,2021-07-23 22:17:43.648818,2021-10-01 14:01:22.8162,2021-07-24,320,2021-08-09,,318,1,,1,0.0,,1,3,2,0,135000.0,160650.0,25650.0,2021-07-27,Unidades Residenciales
5023,2021-08-06 22:25:53.683758,2021-11-27 15:10:29.71807,2021-08-09,418,2021-08-21,,433,1,,1,0.0,,1,3,2,0,211500.0,251685.0,40185.0,2021-08-09,Unidades Residenciales
5165,2021-08-19 22:42:35.85643,2021-09-10 19:44:51.013534,2021-08-19,2688,2021-09-20,,2969,1,,1,0.0,,1,3,2,0,260000.0,309400.0,49400.0,2021-08-25,Unidades Residenciales
4963,2021-07-31 19:49:57.102756,2021-07-31 20:06:09.224585,2021-07-31,1283,2021-07-31,,1367,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-07-31,Hogar
3939,2021-03-25 19:02:06.718836,2021-05-22 15:10:16.998058,2021-03-25,1361,2021-04-20,,1447,1,,1,0.0,,1,3,2,0,230000.0,273700.0,43700.0,2021-03-25,Industria de Alimentos
4464,2021-06-10 14:41:07.179144,2021-08-03 16:37:23.930284,2021-06-10,194,2021-07-02,,182,1,,1,0.0,,1,3,2,0,410000.0,487900.0,77900.0,2021-06-12,Otras Industrias
5207,2021-08-24 18:20:52.045079,2021-08-25 15:09:53.004765,2021-08-24,756,2021-08-24,,805,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-08-24,Otras Industrias
4691,2021-07-03 15:08:56.611375,2021-08-14 20:31:05.898967,2021-07-04,1577,2021-07-29,,1724,1,,1,0.0,,1,3,2,0,480000.0,571200.0,91200.0,2021-07-07,Otras Industrias
7322,2022-03-31 20:36:47.836177,2022-04-20 13:28:00.513199,2022-04-01,326,2022-04-08,,324,1,,1,0.0,,0,3,1,0,90000.0,90000.0,0.0,2022-04-01,Unidades Residenciales
4860,2021-07-23 23:41:37.213987,2021-08-14 20:34:59.222259,2021-07-24,383,2021-08-08,,390,1,,1,0.0,,1,3,2,0,115000.0,136850.0,21850.0,2021-07-27,Unidades Residenciales
7323,2022-03-31 20:49:06.246967,2022-05-02 17:40:34.312941,2022-04-01,2720,2022-04-01,,3005,1,,1,0.0,,1,3,2,0,288000.0,342720.0,54720.0,2022-04-01,Unidades Residenciales
7786,2022-06-04 18:55:30.557737,2023-02-03 21:39:08.145388,2022-06-06,2452,2022-07-06,,2676,1,,1,0.0,,1,3,2,0,189000.0,224910.0,35910.0,2022-06-06,Unidades Residenciales
7321,2022-03-31 20:23:09.659012,2022-05-04 13:47:45.883608,2022-03-31,2735,2022-04-30,,3024,1,,1,0.0,,1,3,2,0,44480.0,52931.2,8451.2,2022-04-01,Industria de Saud
5205,2021-08-24 16:11:30.139464,2021-09-06 16:45:22.157455,2021-08-24,1699,2021-09-07,,1856,1,,1,0.0,,1,3,2,0,170100.0,202419.0,32319.0,2021-08-25,Otras Industrias
5141,2021-08-18 16:01:43.307079,2021-09-06 16:44:28.229197,2021-08-18,1773,2021-09-16,,1375,1,,1,0.0,,1,3,2,0,90000.0,107100.0,17100.0,2021-08-25,Industria de Saud
4962,2021-07-31 19:40:22.253685,2021-08-14 20:38:35.910998,2021-08-02,123,2021-08-16,,111,1,,1,0.0,,1,3,2,0,331000.0,393890.0,62890.0,2021-08-03,Unidades Residenciales
5357,2021-09-06 20:05:32.317835,2021-09-20 13:51:54.919274,2021-09-06,1777,2021-09-20,,1938,1,,1,0.0,,1,3,2,0,9000.0,10710.0,1710.0,2021-09-06,Unidades Residenciales
5116,2021-08-14 20:29:33.450152,2021-08-24 13:37:57.04539,2021-08-17,552,2021-08-30,,894,1,,1,,,1,4,2,0,180000.0,214200.0,34200.0,2021-08-25,Unidades Residenciales
5370,2021-09-07 21:42:21.839861,2022-02-22 15:29:23.104255,2021-09-08,448,2021-10-08,,464,1,,1,0.0,,1,3,2,0,184500.0,219555.0,35055.0,2021-09-08,Unidades Residenciales
4975,2021-08-03 13:42:06.777583,2021-10-25 21:43:21.076381,2021-08-03,61,2021-08-10,,43,1,,1,0.0,,0,3,1,0,31700.0,31700.0,0.0,2021-08-03,Unidades Residenciales
5000,2021-08-05 20:02:17.260421,2022-03-31 19:02:03.177698,2021-08-05,1775,2021-08-17,,1936,1,,1,0.0,,1,3,2,0,240000.0,285600.0,45600.0,2021-08-09,Industria de Saud
5016,2021-08-05 23:27:11.392878,2021-09-09 14:34:30.97755,2021-08-06,742,2021-08-20,,787,1,,1,0.0,,1,3,2,0,171000.0,203490.0,32490.0,2021-08-09,Unidades Residenciales
7324,2022-03-31 21:10:01.522794,2022-04-29 18:00:43.245943,2022-03-31,1341,2022-04-30,,1427,1,,1,0.0,,1,3,2,0,186800.0,222292.0,35492.0,2022-04-01,Unidades Residenciales
5208,2021-08-24 20:04:44.400255,2021-09-01 16:23:33.286578,2021-08-23,1777,2021-09-17,,1938,1,,1,0.0,,1,3,2,0,180000.0,214200.0,34200.0,2021-08-25,Unidades Residenciales
5013,2021-08-05 22:38:03.128676,2021-09-24 13:43:30.115455,2021-08-06,1015,2021-08-19,,1081,1,,1,0.0,,1,3,2,0,209000.0,248710.0,39710.0,2021-08-09,Unidades Residenciales
7568,2022-05-02 17:06:52.699707,2022-05-20 19:15:58.010622,2022-05-02,1389,2022-05-02,,1491,1,,1,0.0,,0,3,1,0,34400.0,34400.0,0.0,2022-05-02,Hogar
7113,2022-03-09 20:45:19.083789,2022-05-31 16:01:49.905276,2022-03-10,936,2022-04-09,,1000,1,,1,0.0,,1,3,2,0,161500.0,192185.0,30685.0,2022-03-12,Unidades Residenciales
4545,2021-06-22 00:02:07.741271,2021-08-05 13:43:19.645453,2021-06-22,2120,2021-07-20,,2308,1,,1,0.0,,1,3,2,0,128250.0,152617.5,24367.5,2021-06-22,Unidades Residenciales
5117,2021-08-14 20:44:58.969623,2021-09-21 20:09:02.560817,2021-08-17,101,2021-09-07,,89,1,,1,0.0,,1,3,2,0,189000.0,224910.0,35910.0,2021-08-25,Unidades Residenciales
4618,2021-06-29 23:49:10.956324,2021-08-05 21:46:43.181233,2021-06-29,432,2021-07-23,,448,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-07-03,Unidades Residenciales
5347,2021-09-04 15:12:15.238764,2021-09-06 21:38:59.019916,2021-09-03,2722,2021-09-09,,3006,1,,1,0.0,,1,3,2,0,76000.0,90440.0,14440.0,2021-09-09,Otras Industrias
5373,2021-09-08 14:41:43.027683,2021-11-25 21:22:00.913331,2021-09-08,220,2021-10-08,,212,1,,1,0.0,,1,3,2,0,148950.0,177250.5,28300.5,2021-09-08,Hogar
5067,2021-08-12 14:05:12.997068,2021-09-23 20:58:25.375849,2021-08-11,78,2021-09-10,,64,1,,1,0.0,,1,3,2,0,390000.0,464100.0,74100.0,2021-08-13,Otras Industrias
5022,2021-08-06 21:32:26.418887,2021-08-23 19:29:36.788855,2021-08-06,516,2021-08-20,,533,1,,1,0.0,,1,3,2,0,173250.0,206167.5,32917.5,2021-08-09,Otras Industrias
7325,2022-03-31 21:53:23.930011,2022-05-14 15:47:44.430364,2022-04-01,540,2022-04-30,,564,1,,1,0.0,,1,3,2,0,60000.0,71400.0,11400.0,2022-04-05,Otras Industrias
7326,2022-03-31 21:54:40.940185,2022-05-24 15:17:20.426161,2022-04-01,229,2022-04-30,,222,1,,1,0.0,,1,3,2,0,153000.0,182070.0,29070.0,2022-04-04,Otras Industrias
4423,2021-06-01 00:24:11.598505,2021-11-03 17:00:01.795151,2021-05-31,694,2021-06-21,,728,1,,1,0.0,,1,3,2,0,313200.0,372708.0,59508.0,2021-05-31,Otras Industrias
3642,2021-02-23 21:47:45.395399,2021-08-24 13:14:03.955035,2021-02-24,2169,2021-03-17,,2368,1,,1,0.0,,1,3,2,0,315000.0,374850.0,59850.0,2021-02-27,Unidades Residenciales
5195,2021-08-23 20:47:24.032966,2021-08-28 19:32:41.602523,2021-08-21,168,2021-09-20,,157,1,,1,0.0,,1,3,2,0,661500.0,787185.0,125685.0,2021-08-25,Unidades Residenciales
5017,2021-08-06 15:46:46.72406,2021-09-23 21:13:23.6505,2021-08-04,2111,2021-08-13,,2299,1,,1,0.0,,1,3,2,0,133000.0,158270.0,25270.0,2021-08-09,Industria de Servicos
5002,2021-08-05 20:05:42.26982,2021-08-27 13:13:48.710627,2021-08-05,2679,2021-08-17,,2960,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-08-05,Industria de Servicos
7795,2022-06-07 15:26:48.781417,2022-06-11 16:02:56.029513,2022-06-07,36,2022-07-06,,18,1,,1,0.0,,1,3,2,0,589200.0,701148.0,111948.0,2022-06-07,Otras Industrias
4324,2021-05-11 17:11:11.84291,2021-08-23 14:27:22.809873,2021-05-11,58,2021-06-10,,40,1,,1,0.0,,1,3,2,0,459500.0,546805.0,87305.0,2021-05-12,Unidades Residenciales
5005,2021-08-05 20:46:35.453982,2021-08-26 18:47:12.908988,2021-08-05,349,2021-08-19,REEMPLAZA FACT 551 - SEDE CHIPICHAPE,349,1,,1,0.0,,1,3,2,0,169200.0,201348.0,32148.0,2021-08-05,Otras Industrias
5007,2021-08-05 20:53:09.016732,2021-08-26 18:47:56.543227,2021-08-05,349,2021-08-19,REEMPLAZA FACT 857 SEDE JAMUNDI,413,1,,1,0.0,,1,3,2,0,171000.0,203490.0,32490.0,2021-08-05,Otras Industrias
4006,2021-03-31 22:47:41.127857,2021-08-06 15:27:30.987225,2021-03-31,1664,2021-04-20,,1859,1,,1,0.0,,1,3,2,0,559440.0,665733.6,106293.6,2021-04-07,Industria de Servicos
3288,2021-01-23 18:06:08.801695,2021-08-06 15:23:05.884768,2021-01-23,1664,2021-01-14,,1960,1,,1,0.0,,1,3,2,0,99280.0,118143.2,18863.2,2021-01-25,Industria de Servicos
4967,2021-08-02 14:40:45.229964,2021-08-06 21:36:37.826616,2021-08-02,1682,2021-08-11,,1838,1,,1,0.0,,1,3,2,0,27000.0,32130.0,5130.0,2021-08-03,Industria de Alimentos
5018,2021-08-06 17:11:07.191605,2021-08-13 20:44:10.395622,2021-08-06,2650,2021-08-06,,2925,1,,1,0.0,,0,3,1,0,20000.0,20000.0,0.0,2021-08-06,Hogar
5197,2021-08-23 20:49:18.248607,2022-03-15 18:32:37.861257,2021-08-20,263,2021-09-20,,261,1,,1,0.0,,1,3,2,0,154900.0,184331.0,29431.0,2021-08-25,Otras Industrias
5192,2021-08-23 20:40:51.216703,2021-09-23 21:40:53.50528,2021-08-14,333,2021-09-20,,331,1,,1,0.0,,1,3,2,0,156060.0,185711.4,29651.4,2021-08-25,Otras Industrias
5182,2021-08-21 16:14:04.638995,2021-10-14 16:26:50.33302,2021-08-21,750,2021-09-15,,796,1,,1,0.0,,1,3,2,0,144000.0,171360.0,27360.0,2021-08-25,Otras Industrias
5127,2021-08-17 15:39:44.350395,2021-08-31 20:43:07.399977,2021-08-17,270,2021-09-15,,268,1,,1,0.0,,1,3,2,0,156840.0,186639.6,29799.6,2021-08-25,Otras Industrias
8904,2022-09-30 21:14:41.855225,2022-10-04 16:58:28.676136,2022-09-30,385,2022-09-30,,392,1,,0,0.0,,0,3,1,0,55000.0,55000.0,0.0,2022-09-30,Unidades Residenciales
5094,2021-08-13 21:13:25.157929,2021-09-27 21:49:13.350019,2021-08-12,71,2021-09-09,,55,1,,1,0.0,,1,3,2,0,90820.0,108075.8,17255.8,2021-08-25,Otras Industrias
5093,2021-08-13 21:03:47.209725,2021-09-16 15:51:28.364426,2021-08-10,619,2021-08-24,,648,1,,1,0.0,,1,3,2,0,37500.0,44625.0,7125.0,2021-08-25,Otras Industrias
7756,2022-06-01 15:19:28.832028,2022-06-06 14:36:10.375073,2022-06-01,818,2022-06-30,,873,1,,1,,,1,4,2,0,153000.0,182070.0,29070.0,2022-06-01,Otras Industrias
7327,2022-03-31 22:06:07.970671,2022-04-02 13:57:35.528192,2022-04-01,610,2022-04-08,,639,1,,1,0.0,,0,3,1,0,143000.0,143000.0,0.0,2022-04-01,Hogar
5149,2021-08-19 16:02:04.933551,2021-10-11 16:43:06.402992,2021-07-03,218,2021-09-03,,2668,1,,1,0.0,,1,3,2,0,170000.0,202300.0,32300.0,2021-08-25,Industria de Saud
5363,2021-09-06 22:22:33.200521,2021-09-16 18:30:19.157029,2021-09-07,97,2021-10-02,,85,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-09-08,Unidades Residenciales
5082,2021-08-12 22:07:22.403026,2021-09-03 14:44:10.884982,2021-08-13,836,2021-08-30,,894,1,,1,0.0,,1,3,2,0,170100.0,202419.0,32319.0,2021-08-14,Unidades Residenciales
3603,2021-02-19 20:52:54.709323,2021-09-23 21:33:20.242551,2021-02-20,561,2021-03-15,,585,1,,1,0.0,,1,3,2,0,157500.0,187425.0,29925.0,2021-02-21,Unidades Residenciales
5176,2021-08-20 22:45:00.585548,2022-02-02 15:12:50.085906,2021-08-21,36,2021-09-21,,18,1,,1,0.0,,1,3,2,0,320000.0,380800.0,60800.0,2021-08-25,Otras Industrias
5134,2021-08-17 21:07:16.15277,2021-09-25 14:36:04.510858,2021-08-06,1664,2021-09-04,,2270,1,,1,0.0,,1,3,2,0,15000.0,17850.0,2850.0,2021-08-25,Industria de Servicos
5049,2021-08-10 18:06:42.944718,2021-08-23 16:52:25.941079,2021-08-10,549,2021-08-10,,573,1,,1,0.0,,1,3,2,0,48000.0,57120.0,9120.0,2021-08-25,Otras Industrias
5163,2021-08-19 21:55:19.078311,2021-11-05 17:15:09.262037,2021-08-19,1146,2021-08-26,,1222,1,,1,0.0,,1,3,2,0,30960.0,36842.4,5882.4,2021-08-25,Otras Industrias
5264,2021-08-27 16:47:00.780688,2021-09-20 13:44:49.561437,2021-09-01,818,2021-09-15,,873,1,,1,0.0,,1,3,2,0,112500.0,133875.0,21375.0,2021-09-14,Otras Industrias
5063,2021-08-11 21:21:06.286162,2021-08-27 13:22:55.240365,2021-08-12,2370,2021-09-02,,2582,1,,1,0.0,,1,3,2,0,81000.0,96390.0,15390.0,2021-08-25,Industria de Saud
5151,2021-08-19 16:29:03.094796,2021-09-27 21:50:23.971727,2021-07-09,229,2021-09-03,,222,1,,1,0.0,,1,3,2,0,153000.0,182070.0,29070.0,2021-08-25,Otras Industrias
5160,2021-08-19 21:40:28.59082,2021-08-19 21:47:28.315015,2021-08-19,525,2021-09-17,,542,1,,1,,,1,4,2,0,149520.0,177928.8,28408.8,2021-08-25,Otras Industrias
5297,2021-08-30 22:56:53.32913,2021-10-04 21:03:02.493384,2021-08-31,2717,2021-08-31,,3001,1,,1,0.0,,0,3,1,0,180000.0,180000.0,0.0,2021-08-31,Hogar
5353,2021-09-06 16:16:29.903703,2021-09-07 17:07:56.140222,2021-09-06,2718,2021-09-06,,3002,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-09-06,Hogar
5210,2021-08-24 20:26:40.589476,2021-10-15 14:36:25.447886,2021-08-21,1632,2021-09-20,,1786,1,,1,0.0,,1,3,2,0,147600.0,175644.0,28044.0,2021-08-25,Otras Industrias
5079,2021-08-12 20:20:01.280578,2021-09-03 13:59:06.593955,2021-08-11,459,2021-08-30,,475,1,,1,0.0,,1,3,2,0,148100.0,176239.0,28139.0,2021-08-25,Unidades Residenciales
5150,2021-08-19 16:10:08.537584,2021-12-18 14:13:13.411219,2021-07-10,1524,2021-09-03,,1638,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-08-25,Unidades Residenciales
5190,2021-08-23 14:10:45.835429,2021-10-05 15:04:30.64232,2021-08-21,945,2021-09-17,,1009,1,,1,0.0,,1,3,2,0,90000.0,107100.0,17100.0,2021-08-25,Unidades Residenciales
5214,2021-08-25 15:40:42.2539,2021-09-30 20:08:59.717733,2021-08-19,740,2021-09-24,,785,1,,1,0.0,,1,3,2,0,1860000.0,2213400.0,353400.0,2021-08-25,Unidades Residenciales
5213,2021-08-24 22:23:58.246046,2021-10-14 21:25:42.607583,2021-08-25,1685,2021-09-22,,1842,1,,1,0.0,,1,3,2,0,152000.0,180880.0,28880.0,2021-08-25,Unidades Residenciales
5142,2021-08-18 18:00:46.320256,2021-10-07 21:55:59.596789,2021-08-18,557,2021-09-16,,581,1,,1,0.0,,1,3,2,0,171000.0,203490.0,32490.0,2021-08-25,Unidades Residenciales
5123,2021-08-17 13:57:41.874168,2021-10-12 20:54:05.693698,2021-08-13,1577,2021-09-13,,1724,1,,1,0.0,,1,3,2,0,36180.0,43054.2,6874.2,2021-08-25,Otras Industrias
5126,2021-08-17 14:57:56.666688,2021-09-30 20:08:03.99832,2021-08-14,740,2021-09-14,,785,1,,1,0.0,,1,3,2,0,45000.0,53550.0,8550.0,2021-08-25,Unidades Residenciales
5147,2021-08-18 21:51:20.70538,2022-02-02 16:44:53.524365,2021-08-19,936,2021-09-17,,1000,1,,1,0.0,,1,3,2,0,161500.0,192185.0,30685.0,2021-08-25,Unidades Residenciales
5170,2021-08-20 15:41:21.460475,2021-09-01 16:00:25.891263,2021-08-17,393,2021-09-17,,400,1,,1,0.0,,1,3,2,0,104500.0,124355.0,19855.0,2021-08-25,Otras Industrias
7329,2022-03-31 22:26:46.998547,2022-05-23 15:47:57.280351,2022-04-01,349,2022-04-30,,413,1,,1,0.0,,1,3,2,0,171000.0,203490.0,32490.0,2022-04-04,Otras Industrias
5097,2021-08-13 21:31:03.18643,2021-09-11 13:19:30.290174,2021-08-13,1350,2021-08-30,,1436,1,,1,0.0,,1,4,2,0,10000.0,11900.0,1900.0,2021-08-25,Unidades Residenciales
5113,2021-08-14 17:39:16.990308,2021-10-06 20:07:55.249425,2021-08-17,100,2021-08-30,,88,1,,1,0.0,,1,3,2,0,189000.0,224910.0,35910.0,2021-08-25,Unidades Residenciales
5131,2021-08-17 20:17:12.258333,2021-09-01 18:29:27.815764,2021-08-17,2653,2021-09-11,,2930,1,,1,0.0,,1,3,2,0,413900.0,492541.0,78641.0,2021-08-25,Unidades Residenciales
5152,2021-08-19 16:32:46.852786,2021-12-07 20:27:03.809652,2021-05-28,743,2021-09-17,,788,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-08-25,Unidades Residenciales
5154,2021-08-19 16:42:47.430345,2022-01-12 14:03:46.101634,2021-08-19,1457,2021-09-17,,1566,1,,1,0.0,,1,3,2,0,225000.0,267750.0,42750.0,2021-08-25,Unidades Residenciales
5196,2021-08-23 20:48:34.035197,2021-09-30 13:58:17.889152,2021-08-11,140,2021-09-20,,128,1,,1,0.0,,1,3,2,0,54500.0,64855.0,10355.0,2021-08-25,Otras Industrias
5103,2021-08-13 22:45:51.136636,2021-12-16 20:05:26.488741,2021-08-14,514,2021-08-30,,531,1,,1,0.0,,1,3,2,0,155000.0,184450.0,29450.0,2021-08-25,Unidades Residenciales
5137,2021-08-17 22:54:21.097253,2021-08-24 13:36:14.916093,2021-08-18,559,2021-09-10,,583,1,,1,,,1,4,2,0,150100.0,178619.0,28519.0,2021-08-25,Unidades Residenciales
5188,2021-08-21 21:46:37.33568,2021-08-24 13:25:23.334915,2021-08-23,752,2021-09-23,,801,1,,1,,,1,1,2,0,171000.0,203490.0,32490.0,2021-08-25,Unidades Residenciales
7571,2022-05-02 19:32:19.703728,2022-05-06 23:06:19.984879,2022-05-02,1434,2022-05-02,,1540,1,,1,0.0,,0,3,1,0,11000.0,11000.0,0.0,2022-05-02,Hogar
5143,2021-08-18 18:02:41.108158,2021-08-27 15:05:45.885222,2021-08-18,2696,2021-09-16,,2978,1,,1,0.0,,1,3,2,0,108000.0,128520.0,20520.0,2021-08-25,Industria de Servicos
5164,2021-08-19 22:26:43.297811,2021-08-26 13:07:04.974315,2021-08-20,2673,2021-09-20,ORDEN DE COMPRA # 87,2951,1,,1,0.0,,1,3,2,0,591600.0,704004.0,112404.0,2021-08-25,Otras Industrias
4817,2021-07-19 16:47:44.278088,2021-08-26 15:47:24.63936,2021-07-19,78,2021-08-05,,64,1,,1,0.0,,1,3,2,0,670000.0,797300.0,127300.0,2021-07-21,Otras Industrias
5003,2021-08-05 20:21:41.124985,2021-08-26 18:46:20.843447,2021-08-05,349,2021-08-19,reemplaza fact 84 centro comercial carrera,2352,1,,1,0.0,,1,3,2,0,130500.0,155295.0,24795.0,2021-08-05,Otras Industrias
4928,2021-07-29 16:24:27.210457,2021-08-26 15:46:21.151816,2021-07-30,78,2021-08-14,,64,1,,1,0.0,,1,3,2,0,398350.0,474036.5,75686.5,2021-08-06,Otras Industrias
5001,2021-08-05 20:04:51.857451,2021-08-26 18:45:16.873883,2021-08-05,349,2021-08-17,,2177,1,,1,0.0,,1,3,2,0,88200.0,104958.0,16758.0,2021-08-05,Otras Industrias
3267,2021-01-22 18:25:28.976,2021-02-22 15:19:54.348029,2021-01-23,108,2021-02-19,,96,1,,1,0.0,,1,3,2,0,90000.0,107100.0,17100.0,2021-01-25,Otras Industrias
5004,2021-08-05 20:41:31.992929,2021-08-26 18:53:12.925907,2021-08-05,349,2021-08-19,REEMPLAZA FACT 85-280 SEDE ACOPI,412,1,,1,0.0,,1,3,2,0,295000.0,351050.0,56050.0,2021-08-05,Otras Industrias
5009,2021-08-05 20:56:12.339558,2021-08-26 18:51:56.708447,2021-08-05,349,2021-08-19,REEMPLAZA FACT 885 SEDE CHIPICHAPE,349,1,,1,0.0,,1,3,2,0,169200.0,201348.0,32148.0,2021-08-05,Otras Industrias
4478,2021-06-12 16:21:13.710878,2021-08-26 16:16:56.884035,2021-06-12,72,2021-07-09,,56,1,,1,0.0,,1,3,2,0,69750.0,83002.5,13252.5,2021-06-18,Otras Industrias
5095,2021-08-13 21:23:03.118772,2021-09-10 19:43:32.232698,2021-08-13,1052,2021-08-30,,1123,1,,1,0.0,,1,3,2,0,285000.0,339150.0,54150.0,2021-08-25,Unidades Residenciales
5096,2021-08-13 21:28:16.881125,2021-10-15 20:27:40.437151,2021-08-13,91,2021-08-30,,79,1,,1,0.0,,1,3,2,0,169300.0,201467.0,32167.0,2021-08-25,Otras Industrias
4882,2021-07-27 22:33:43.278857,2021-08-26 14:32:51.365563,2021-07-27,2452,2021-08-10,,2676,1,,1,0.0,,1,3,2,0,162000.0,192780.0,30780.0,2021-07-27,Unidades Residenciales
5122,2021-08-17 13:50:15.076627,2021-10-05 15:34:06.658357,2021-08-13,189,2021-09-13,,177,1,,1,0.0,,1,3,2,0,494400.0,588336.0,93936.0,2021-08-25,Otras Industrias
5193,2021-08-23 20:45:01.223756,2021-12-14 14:01:05.950623,2021-08-18,853,2021-08-18,,914,1,,1,0.0,,1,3,2,0,656400.0,781116.0,124716.0,2021-08-25,Unidades Residenciales
4972,2021-08-02 22:11:58.948968,2021-08-26 15:48:39.601884,2021-08-02,78,2021-08-16,,64,1,,1,0.0,,1,3,2,0,195000.0,232050.0,37050.0,2021-08-03,Otras Industrias
5006,2021-08-05 20:52:04.234555,2021-08-26 18:54:56.544396,2021-08-05,349,2021-08-19,REEMPLAZA FACT 559 SEDE AV PASOANCHO,411,1,,1,0.0,,1,3,2,0,169200.0,201348.0,32148.0,2021-08-05,Otras Industrias
7169,2022-03-11 22:01:28.422411,2022-03-12 13:26:53.3457,2022-03-11,2369,2022-03-18,,2581,1,,1,0.0,,0,3,1,0,29000.0,29000.0,0.0,2022-03-11,Hogar
5010,2021-08-05 21:00:33.365182,2021-08-26 18:49:58.598604,2021-08-05,349,2021-08-19,REEMPLAZA FACT 951-956 CENTRO COMERCIAL CARRERA,2351,1,,1,0.0,,1,3,2,0,272700.0,324513.0,51813.0,2021-08-05,Otras Industrias
4543,2021-06-21 22:08:16.601553,2021-08-26 15:32:35.056057,2021-06-21,220,2021-07-20,,212,1,,1,0.0,,1,3,2,0,119250.0,141907.5,22657.5,2021-06-21,Hogar
5212,2021-08-24 22:03:44.292535,2021-10-05 15:00:17.462836,2021-08-25,219,2021-09-18,,211,1,,1,0.0,,1,3,2,0,150000.0,178500.0,28500.0,2021-08-25,Unidades Residenciales
5584,2021-09-23 21:53:50.828722,2021-10-07 20:18:04.999097,2021-09-23,417,2021-10-07,,432,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-09-23,Unidades Residenciales
